id,県,塾名,運営会社,窓口種別,宛先,確認したページURL,営業お断り表記の有無,中学生コースの有無,教室数,一言メモ,状態
C2-007,saitama,WiLL（ウィル）,有限会社ウィル,mail,higashitokorozawa@will-school.co.jp,https://www.will-school.co.jp/higashitokorozawa/,無,有,3,所沢市の塾で、東所沢教室のページに「県立高校受験専門」と掲げている,未着手
C2-008,saitama,個別指導学友,,mail,snsystem@cyber.ocn.ne.jp,https://gakuyu.net/,無,有,,春日部市の塾で、受験制度改革（面談・内申書の簡素化）について解説する記載がある,未着手
C2-009,saitama,OKaBe大宮進学塾,,form,https://www.okabe-omiya-juku.jp/contact,https://www.okabe-omiya-juku.jp/contact,無,有,,さいたま市の塾で、中学生向けに「圧倒的な先取り」と「徹底的な反復」で難関高校合格を目指すと記載,未着手
C2-010,saitama,進学塾unit,,form,https://www.juku-unit.com/contact/,https://www.juku-unit.com/contact/,無,有,,川越市の塾で、2学期定期テスト勉強会の案内があり北辰テストに触れた生徒の声を掲載,未着手
C2-011,saitama,金子学習塾,,form,https://forms.gle/X3xYQ83LVocKTPGU6,https://kanekogakushujuku.net/,無,有,,熊谷市の塾で、夏期講習・冬期講習は中3生のみ実施と記載（フォームは体験入塾・ご相談用）,未着手
C2-012,saitama,StudyHouse（スタディハウス）,,,,http://www.studyhouse.co.jp/class/,,,,WebFetchで証明書エラー（ホスト名不一致）のため未確認,確認不可（証明書エラー）
C2-013,saitama,Be-1（びーわん）,,,,http://be-1kobetu.com/,,,,WebFetchで証明書エラー（ホスト名不一致）のため未確認,確認不可（証明書エラー）
C2-014,saitama,関根塾,,,,https://www.sek.co.jp/,,,,WebFetchが3回とも接続失敗（Socket is closed）のため未確認,確認不可（証明書エラー）
C2-015,tochigi,Make Impact,株式会社MakeImpact,mail,info@makeimpact.jp,https://makeimpact.jp/contact/,無,有,2,宇都宮市の塾で、「高校入試、定期テスト対策、実力テスト、下野模試に強い学習塾」と説明している,未着手
C2-016,tochigi,スタディー・フィールド（小山城南教室）,スタディー・フィールド グループ,mail,kanuma@people-corp.jp,https://www.study-f.com/kanuma/oyama-jonan/,無,有,3,鹿沼・小山・さくら地区の塾で、「栃木県立高校特色選抜 合格状況」の掲載と冬期キャンペーンの告知がある,未着手
C2-017,tochigi,わたらせ塾,,mail,info@watarasejyuku.com,https://watarasejyuku.com/about/,無,有,,足利市の塾で、「高校受験から大学受験まで6年間」の指導を掲げている,未着手
C2-018,tochigi,植野進学ゼミ,,form,https://ueno-zemi.net/contact.html,https://ueno-zemi.net/contact.html,無,有,,小山市の塾で、中学生向けに定期テスト対策補習と質問タイムを設けている,未着手
C2-019,tochigi,嚶鳴進学塾,,form,https://f-oumeishingakujuku.com/contact/,https://f-oumeishingakujuku.com/contact/,無,有,,宇都宮市の塾で、県立高校合格率を毎年90％以上と掲載し冬期講習の案内がある,未着手
C2-020,tochigi,本松学習塾,合同会社ホンマツ,form,https://www.honmatsu-juku.com/contact,https://www.honmatsu-juku.com/contact,有,有,,お問い合わせフォームに「営業目的でのフォームのご利用はご遠慮ください」の記載あり,除外
C2-021,niigata,修学館,,form,https://shugakukan.info/contact,https://shugakukan.info/contact,無,有,,長岡市の塾で、中学生コースについて「定期テスト対策・受験対策まで直接指導」と記載,未着手
C2-022,niigata,立心ゼミナール,,form,https://www.rizemi.jp/contact/,https://www.rizemi.jp/contact/,無,有,,三条市・燕市の塾で、「三高・巻高・三条東高を狙える」と掲げている,未着手
C2-023,niigata,小池塾,,form,https://koike-jk.com/contact-us,https://koike-jk.com/contact-us,無,有,4,新発田市の塾で、新潟高校・新潟南高校・新発田高校・新発田南高校などへの合格を掲載,未着手
C2-024,niigata,進学塾レグルス,,form,https://niigata-regulus.com/contact/,https://niigata-regulus.com/contact/,無,有,,新潟市西区の塾で、中学生コースがあり新潟高校・南高校・江南高校への合格実績を掲載,未着手
C2-025,niigata,虎塾,,form,https://toraschool.com/contact,https://toraschool.com/contact,無,有,2,新潟市の塾（関屋校・潟東校）で、「高校受験・定期テストで結果を出す！」と掲げている,未着手
C2-026,niigata,真友ゼミ,,form,https://shinyusya.net/inquiry/,https://shinyusya.net/inquiry/,有,有,,お問合せフォームに「法人営業によるお問合せフォームのご利用はご遠慮ください」の記載あり,除外
C2-027,niigata,飛翔塾,,mail,info@hishojuku.jp,https://www.hishojuku.jp/contact.html,有,有,,問合せページに「営業目的の問い合わせは固くお断りします」の記載あり,除外
C2-028,niigata,井手塾,株式会社井手塾,form,https://idejuku.com/materials/,https://idejuku.com/materials/,無,有,4,公開されている窓口が無料体験・資料請求専用フォームのみのため除外（上越市・公立中コースあり）,除外
C2-029,yamaguchi,ベストエデュケーション,株式会社ベストエデュケーション,mail,best_educat@yahoo.co.jp,https://b-edu.jp/cms/pageask0.html,無,有,6,山陽小野田・宇部・山口・下関に校舎があり、2025-2026冬期講習の受付中と告知 [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
C2-030,yamaguchi,おのだ進学塾,,mail,mail@onoda-shingakujuku.jp,https://onoda-shingakujuku.jp/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,無,有,,山陽小野田市の塾で、公立高校入試対策の土曜講座がある（問い合わせフォームは廃止・メール受付）,未着手
C2-031,yamaguchi,思学会,,form,https://www.shigakukai-shimonoseki-juku.com/contact,https://www.shigakukai-shimonoseki-juku.com/contact,無,有,,下関市の塾で、「夏期、冬期講習は塾生以外には行いません」と記載,未着手
C2-032,yamaguchi,徳進塾,CAIシステム株式会社,form,https://tokushin-juku.com/contact,https://tokushin-juku.com/contact,無,有,3,周南市（徳山・下松・光）の塾で、「中３入試対策講座」がある,未着手
C2-033,yamaguchi,TOP-U予備校（宇部進グループ）,株式会社向学社,form,https://www.top-u.jp/contact/,https://www.top-u.jp/contact/,無,有,,山口市・宇部市に校舎があり、冬の学習会で公立高校の過去問などを履修すると記載,未着手
C2-034,yamaguchi,志英塾,,form,https://www.shieijuku.com/contact,https://www.shieijuku.com/contact,有,有,1,サイトに「営業のお電話は固くお断りいたします」の記載あり（防府市）,除外
C2-035,mie,安藤塾,株式会社安藤塾,form,https://www.andojuku.jp/contact-form,https://www.andojuku.jp/contact-form,無,有,,伊勢・津・松阪・鈴鹿・亀山の塾で、中学生コースと冬期講習のページがある,未着手
C2-036,mie,四日市学習塾TheJuku,,form,https://thejuku.jp/contact-form/,https://thejuku.jp/contact-form/,無,有,,四日市市の塾で、「県立・私立のトップ高合格を目指し」と中学生向けに記載,未着手
C2-037,mie,学真会,,form,https://gakushinkai.com/contact/,https://gakushinkai.com/contact/,無,有,,桑名市・四日市市の塾で、定期テスト対策に強い塾と掲げている,未着手
C2-038,mie,進学塾ISM,,form,https://ism-ise.jp/contact-form/,https://ism-ise.jp/contact-form/,無,有,,伊勢市の塾で、「2026年中学3年生限定12日間完成入試弱点克服講座」を案内している,未着手
C2-039,mie,進学塾GT,進学塾GT,form,https://gtjuku.com/info,https://gtjuku.com/info,無,有,,名張市の塾で、中学生向けに「入試200点獲得講座」がある,未着手
C2-040,miyagi,あるふあゼミナール,有限会社総合教育センター,mail,info@alpha-semi.net,https://www.alpha-semi.net/p10/,無,有,2,大崎市（古川駅前校・穂波校）の塾で、中学生コースがある,未着手
C2-041,miyagi,学習塾アトムズ,,form,https://kg-atoms.jp/contact,https://kg-atoms.jp/contact,無,有,1,石巻市の塾で、「【中学生】受験対策コース」のページがある,未着手
C2-042,miyagi,仙台藤原塾,株式会社仙台藤原塾,form,https://fujiwara-shingakujuku.com/question/,https://fujiwara-shingakujuku.com/question/,無,有,1,仙台市の塾で、北仙台教室の2025年度冬期講習のお知らせを掲載している,未着手
C2-043,miyagi,レッツ進学塾,,form,https://www.letsshingakujuku.jp/%E3%81%8A%E5%95%8F%E5%90%88%E3%82%8F%E3%81%9B/,https://www.letsshingakujuku.jp/%E3%81%8A%E5%95%8F%E5%90%88%E3%82%8F%E3%81%9B/,無,有,2,仙台市太白区の塾で、夏休み・冬休み・春休みに講習会を開催と記載,未着手
C2-044,miyagi,カラフル学舎,,form,https://colorfulgakusha32.com/contact,https://colorfulgakusha32.com/contact,無,有,4,大崎市の塾で、「冬季講習は全員参加していただきます」と記載,未着手
C2-045,miyagi,ひのき進学グループ,株式会社スクールプルミエ,form,https://www.hinoki-sendai.com/contact1/,https://www.hinoki-sendai.com/contact1/,有,有,19,フォームに「（企業様のお問い合わせはご遠慮ください。）」の記載あり,除外
C2-046,miyagi,Aスクール東北,,form,https://a-schooltouhoku.com/,https://a-schooltouhoku.com/,有,有,,サイトに「セールス・勧誘はお断りしております」の記載あり（岩沼市・名取市）,除外
C2-047,nagano,理文塾,,mail,info@ribun.net,https://www.ribun.net/,無,有,,松本市の塾で、中学生向けに学校のテスト日程に合わせプリントを作り直して提供と記載,未着手
C2-048,nagano,塾アマノ,Amano inc.,mail,info@jukuamano.jp,https://jukuamano.jp/contact.html,無,有,3,佐久市の塾で、中学生向けに「高校入試で必要な5教科。すべて生授業。」と記載,未着手
C2-049,nagano,進学塾ヨダゼミ,,form,http://yodazemi.com/company/contact/,http://yodazemi.com/company/contact/,無,有,5,上田・小諸・佐久・軽井沢に校舎があり、中間・期末考査の公開対策授業を案内している,未着手
C2-050,nagano,信州アカデミー,,form,https://shinshu-academy.net/contact.html,https://shinshu-academy.net/contact.html,無,有,1,茅野市の塾で、中学生向けコースに高校受験の記載がある,未着手
C2-051,nagano,長野双葉塾,,form,https://futaba-ngn.com/contact/,https://futaba-ngn.com/contact/,無,有,1,長野市の塾で、ページタイトルに高校受験を掲げコースを案内している,未着手
C2-052,nagano,総合教育カルチャー,,,,http://s-j-culture.com/,,,,WebFetchで証明書エラー（ホスト名不一致）のため未確認,確認不可（証明書エラー）
C2-053,nagano,いずみ塾,株式会社アイキューブ,form,https://izumijuku.co.jp/contact,https://izumijuku.co.jp/contact,,有,,問い合わせページに「営業等のご案内は別ページからお願いします」と営業窓口を別に案内しており、扱い要判断,要確認
C3-001,gunma,前橋ゼミ,株式会社H.Y.T.,form,https://maezemi.com/contact/,https://maezemi.com/contact/,無,有,8,中学生向けの「個別Lab＋」コースがあり、新前橋駅前校と高崎駅西口校は中学生・高校生のみの教室と記載(前橋市),未着手
C3-002,gunma,武蔵進学教室,,mail,musashi-shingaku@outlook.jp,https://www.musashishingaku.com/,無,有,1,中3クラスを月・木の20:00～22:30に開講と授業料表に記載(伊勢崎市) [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
C3-003,gunma,星野進学ゼミ,,form,https://www.hoshinoshingakuzemi.jp/pages/4/,https://www.hoshinoshingakuzemi.jp/,無,有,2,中3向け「トップ高校上位合格講座」(5教科・全12回の特訓)がある(太田市),未着手
C3-004,gunma,次世代型超個別塾Genesis,株式会社グリフエデュケーション,form,https://genesis-juku.com/contact/,https://genesis-juku.com/,無,有,2,中学生コースは学校の内容から高校受験まで対応し、県内トップレベルの進学校合格者も出したと記載(沼田校・高崎校),未着手
C3-005,gunma,うすい学園,株式会社うすい,form,https://ac.usuigakuen.co.jp/inquiry,https://usuigakuen.co.jp/about/,無,有,20,中学部に定期テスト対策・入試対策・入試情報のページがある(高崎・前橋・伊勢崎・太田など20校以上),未着手
C3-006,gunma,適塾,,form,http://www.tekijuku.info/10-contact.php,http://www.tekijuku.info/10-contact.php,有,,,お問い合わせフォームに「営業目的のご利用はご遠慮ください」の記載あり,除外
C3-007,gunma,慎塾,,form,https://maebashi-shinjuku.jp/contact/,https://maebashi-shinjuku.jp/contact/,有,,,お問い合わせフォームに「企業様からの営業メールはご遠慮ください」の記載あり(前橋市),除外
C3-008,kumamoto,はち塾,,mail,info@hachijuku.com,https://hachijuku.com/,無,有,1,トップページに「八代市の個別指導 学習塾。高校生 中学生向け。」と記載(八代市),未着手
C3-009,kumamoto,明成塾,,form,https://meisei-juku.net/inquiry/,https://meisei-juku.net/,無,有,1,サイトに「熊高 済々黌 第一 第二 高専合格指導の明成塾です」と記載(熊本市西区),未着手
C3-010,kumamoto,少人数指導塾テラス サクラマチ校,株式会社Terrace,mail,info@terrace-kmc.com,https://www.terrace-kmc.com/company,無,有,1,中学生コースのページに「定期テストから入試まで幅広く対応」と記載(熊本市),未着手
C3-011,kumamoto,さくらゼミナール,,form,https://sakura-seminar.com/contact/,https://sakura-seminar.com/,無,有,2,中3を含む定期テストの順位・点数アップの生徒事例を掲載(むさし校・ましき校),未着手
C3-012,kumamoto,DOゼミナール,有限会社エイペックス,form,https://do-semi.jp/s-contact/,https://do-semi.jp/,無,有,9,トップページに中学生向けの通常講座・テスト対策会・無料の定期テスト対策の案内がある(福岡6・熊本3校舎、本社は玉名市),未着手
C3-013,kumamoto,熊本ゼミナール,熊本ゼミナール株式会社,form,,https://www.kumazemi.jp/company/,無,有,,「公立高校受験コース」がある。ただし会社概要ページの資料請求・お問い合わせはLINE経由のリンクのみで、メールアドレスや通常フォームを確認できていない,要確認
C3-014,shizuoka,ユリイカ進学教室,,form,https://www.schooleureka.jp/contact/,https://www.schooleureka.jp/,無,有,1,「二週間ほど前から定期テスト対策授業」を行うと記載(静岡市葵区),未着手
C3-015,shizuoka,With学習塾,WITH HARMONICS,form,https://www.withgakushujuku.com/contact,https://www.withgakushujuku.com/,無,有,5,「学調や高校受験の対策は、この夏休みの過ごし方がカギになります」と案内(島田・掛川・焼津・静岡の5教室),未着手
C3-016,shizuoka,STUDY BASE,,form,https://study-base.jp/contact/,https://study-base.jp/contact/,無,有,,問い合わせ項目に「目標としている進学先の合格点数や内申点の目安を知りたい」がある(富士市),未着手
C3-017,shizuoka,沼津進学塾,,form,https://numashin-jyuku.com/contact/,https://numashin-jyuku.com/,無,有,2,「内申点対策から始め、高校入試や高校入学後に対応できる基礎学力の定着を図る」と記載(沼津市・清水町),未着手
C3-018,shizuoka,弘友私塾,kouyushi-juku Co.Ltd,form,https://www.kou-yu.jp/contact/,https://www.kou-yu.jp/,無,有,,公立中学の定期テスト・学力調査テストが難化していると説明し、問い合わせ欄の学年に中1～中3がある(静岡市),未着手
C3-019,shizuoka,まながく,株式会社スタディーネットワーク,form,https://managaku-juku.com/form02/,https://managaku-juku.com/,,,6,浜松市の個別指導塾。トップページから案内される form02 のフォームは文字化けして用途(問い合わせか資料請求か)を確認できていない,要確認
C3-020,shizuoka,修学館,,form,https://shuugakukan.com/contact/,https://shuugakukan.com/contact/,有,,,お問い合わせフォームに「営業・提案・勧誘等の目的での利用は固く禁止」の記載あり(静岡市),除外
C3-021,shizuoka,向上館,,form,https://www.kojokan.jp/%e7%84%a1%e6%96%99%e4%bd%93%e9%a8%93%e3%83%bb%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,https://www.kojokan.jp/,有,,,問い合わせフォームに「営業・勧誘」を禁じる旨の記載あり(三島市ほか),除外
C3-022,shizuoka,虹の風学修館,,form,https://www.gakuki.co.jp/nijinokaze/inquiry/,https://www.gakuki.co.jp/nijinokaze/inquiry/,有,,,問い合わせフォームに「営業メールやご提案に関するメールはお断り」の記載あり(浜松市),除外
C3-023,shizuoka,桐光学院,,form,https://tokogakuin.com/contact/,https://tokogakuin.com/contact/,有,,,お問い合わせに「営業や勧誘等一切の営業活動の書き込みをご遠慮願います」の記載あり(浜松市),除外
C3-024,shizuoka,みしま時習館,,,,https://m-jishukan.com/contact,無,,1,問い合わせは電話と公式LINEのみで、メールアドレスもフォームも公開されていない(三島市),除外
C3-025,shizuoka,育英学園,,,,http://ikuei-gakuen.com/,,,,WebFetchで証明書エラー(共用証明書と不一致)のため確認できず(三島市),確認不可（証明書エラー）
C3-026,kochi,歩塾,,mail,ayumijukuhonbu@kochi.email.ne.jp,https://www.ayumijuku.com/inquiry.html,無,有,4,「資料のご請求、または、ご質問・お問い合わせ」用ページに掲載され、鴨部教室に小学部・公立中学部がある(高知市),未着手
C3-027,kochi,土佐アカデミー,,form,https://tosaacademy.com/contact,https://tosaacademy.com/contact,無,有,9,サイトに「瀬戸教室冬季講座」のページがある(高知県内9教室),未着手
C3-028,kochi,佑啓塾,,form,https://peraichi.com/landing_pages/view/yukei-top/,https://peraichi.com/landing_pages/view/yukei-top/,無,有,,中学3年の授業を火・木・土の19:15～22:15に実施と記載(高知市。問い合わせフォームは同ページ内),未着手
C3-029,kochi,稲吉塾,,form,https://inajuku.jp/contact/,https://inajuku.jp/contact/,無,有,,中学生は英語と数学の授業が毎回あり、学校授業の先取りをすると記載(南国市),未着手
C3-030,kochi,ギフコ学習塾,,mail,gifco55@yahoo.co.jp,https://gifco.nobu-naga.net/contact.html,無,有,,お問い合わせページに「質問がありましたら、gifco55@yahoo.co.jpまで」とあり、中学生コースがある(香南市。2回取得して一致) [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
C3-031,kochi,土佐塾,,form,https://www.tosajuku.com/mail/,https://www.tosajuku.com/mail/,無,有,,「お問い合わせ」ページはあるが、フォームの中身を取得できず用途を確認できていない(公立高校の合格実績を掲載),要確認
C3-032,kochi,律志舎グループ,,,,https://www.kawasaki-juku.com/,無,,,トップページに電話番号のみで、メールアドレスもフォームもない(高知市),除外
C3-033,kochi,佐々木理数塾,株式会社佐々木理数塾,,,https://kochi-sasaki.jp/,無,無,1,申し込みはLINE公式アカウントのみで、難関大学受験の理数専門塾(高知市),除外
C3-034,kochi,ことは塾,,,,https://kotohajuku.jimdofree.com/,無,有,1,メールアドレスもお問い合わせフォームも見当たらない(南国市),除外
C3-035,okinawa,学習塾ベンガル,,form,https://bengal.okinawa/contact/,https://bengal.okinawa/,無,有,2,「内申点アップから入試対策まで行う中学生コース」と記載(うるま市),未着手
C3-036,okinawa,明進セミナー,,mail,contact@meishin-seminar.com,https://www.meishin-seminar.com/,無,有,2,「テスト当日の早朝特訓やってます」と記載(沖縄市・西原町・北谷町・中城村向け),未着手
C3-037,okinawa,琉大進学塾,R PROJECT,form,https://ryudaijuku.net/contact/,https://ryudaijuku.net/,無,有,3,那覇国際高校・国立沖縄高専・首里高校・浦添高校で県内1位の合格者数と記載(那覇・浦添・宜野湾),未着手
C3-038,okinawa,沖縄進学塾,,form,https://juku.okinawa/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/,https://juku.okinawa/,無,有,,「高校入試を目標においた基礎学力・応用力をつけるための授業」と記載し、高校入試コースがある(那覇市の小禄・金城・鏡原中学校区専門),未着手
C3-039,okinawa,ハル進学スクール,,form,https://www.hal-shingakuschool.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,https://www.hal-shingakuschool.com/,無,有,,サイトのタイトルに「中学高校受験のエキスパート」とあり、問い合わせフォームの学年欄に中1～中3がある(メールアドレスはメール保護表示のためフォーム扱い),未着手
C3-040,okinawa,屋宜塾,,,,https://yagi-juku.com/,無,有,2,「学習塾 中学部」の募集クラスがあるが、メールアドレスもフォームも見当たらない(那覇本校・中部普天間校),除外
C3-041,toyama,アルファ進学スクール,,mail,soumu@alpha-es.co.jp,https://www.alpha-es.co.jp/information/,無,有,,中学部で「高校入試・大学入試で実力を発揮するための確かな『得点力』を鍛える」と記載(本部事務所の連絡先メール),未着手
C3-042,toyama,道徳塾,ひこばえの杜,form,https://www.doutokujuku.jp/pages/3/,https://www.doutokujuku.jp/,無,有,,中学生向けの集団個別指導で「自分の課題を見つけ、自分で工夫して学ぶ習慣」を身に着けると記載(高岡市福岡町),未着手
C3-043,toyama,学び舎プラット,,form,https://www.manabiya-plat.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,https://www.manabiya-plat.jp/,無,有,2,問い合わせフォームで入塾・体験を受け付け、学年欄に中1～中3がある(魚津市・滑川市),未着手
C3-044,toyama,エミール教育センター,,form,https://itoemiel.com/?page_id=456,https://itoemiel.com/,無,有,2,中学生は英語・数学・理科・社会を指導し、高岡高校・砺波高校・高岡南高校などへの進学実績を掲載(南砺市の福野・井波教室),未着手
C3-045,toyama,成和学舎,,form,https://lovetonami.com/seiwagakusha/contact_me/,https://lovetonami.com/seiwagakusha/home/,無,有,3,高校受験の対応先として高岡高校・砺波高校・高岡南高校・富山高専・石川高専などを記載(南砺市),未着手
C3-046,toyama,富山育英センター,,form,https://www.toyama-ikuei.com/apply/,https://www.toyama-ikuei.com/,,有,18,「富山県高校入試育英模試」と中学部の入試対策がある。育英模試申込フォームの規約に「営業活動など迷惑活動」を禁じる文言があり、適用範囲を要確認,要確認
C3-047,toyama,平成義塾,,,,http://www.heisei-school.jp/,,,,WebFetchで接続失敗(Socket is closed)のため確認できず(富山市),確認不可（証明書エラー）
C3-048,toyama,城西セミナー,,,,http://www.jousai.com/,,,,WebFetchで接続失敗(Socket is closed)のため確認できず(高岡市),確認不可（証明書エラー）
C3-049,toyama,張田塾,,,,https://haritajuku.jimdofree.com/,無,有,1,公開アドレスはメール保護表示で読めず、フォームもない。県立高校普通科を目指す中学生向けの一斉・個別授業を掲載(射水市),除外
C3-050,toyama,明塾,,,,https://meijuku.amebaownd.com/,無,有,1,メールが「先頭のmを1つ削除して送信」という難読化表記でそのまま宛先にできず、フォームもない。中学3年に休日の入試対策を掲載(魚津市),除外
C3-051,toyama,教育センター学習塾,,,,https://www.kyoiku-center.co.jp/,無,有,3,メールアドレスもフォームも公開されていない(富山市の3校),除外
C3-052,fukushima,ツカハラ塾,,form,https://www.tukahara-school.com/contact/,https://www.tukahara-school.com/contact/,無,有,,「中学生は高校入試を見越した完全5教科指導」と記載(郡山市),未着手
C3-053,fukushima,村田進学塾,,form,https://murata-singaku.jp/contact,https://murata-singaku.jp/contact,無,有,7,問い合わせフォームで高校入試説明会・講習会・定期テスト対策の問い合わせを受け付け、「高校別受験対策」を掲載(いわき市),未着手
C3-054,fukushima,伊藤学習塾,,form,https://ito-gakushujuku.com/contact.php,https://ito-gakushujuku.com/,無,有,2,過去3年間の合格実績に会津高校など地元高校を掲載(会津若松市),未着手
C3-055,fukushima,名城塾,,form,https://meijojuku.com/top/contact/,https://meijojuku.com/top/,無,有,1,トップページに「中学生開講講座」とテスト対策講座の日程を掲載(福島市),未着手
C3-056,fukushima,大舘塾,,form,https://odatejuku.jp/contact/,https://odatejuku.jp/,無,有,,定期テスト対策に対応できると案内し、福島高校の合格者数を実績として掲載(福島市),未着手
C3-057,fukushima,東日本学院,,form,https://www.higashinihongakuin.com/experience,https://www.higashinihongakuin.com/,無,有,14,中1～中3対象の定期テスト対策講座を掲載。ただし窓口は資料請求(/catalog)と相談・体験予約(/experience)のみで、通常の問い合わせ先を確認できていない,要確認
C3-058,fukushima,ベスト学院進学塾,BEST GAKUIN Corporation,form,https://www.bestgakuin.co.jp/contact/,https://www.bestgakuin.co.jp/,無,有,45,「福島県立高等学校を目指すなら、やっぱりベスト学院」と記載。ただしフォームは資料請求・入塾・個別相談会の申込用で、一般の問い合わせ用か要確認,要確認
C3-059,fukushima,進学研究室,,,,http://shingaku-kenkyushitsu.com/,,,,WebFetchで証明書エラー(共用証明書と不一致)のため確認できず(福島市),確認不可（証明書エラー）
C3-060,oita,個別指導専門塾 自啓館,,form,https://www.jikeikan.com/contact/,https://www.jikeikan.com/,無,有,5,中学入学後の最初のテストが70番以下だった生徒に英数から指導し、中3から国語を加えた事例を掲載(大分市),未着手
C3-061,oita,中村塾,,form,https://onkjyuku.com/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b,https://onkjyuku.com/,無,有,,「【2026年夏期講習受付中】大分市の中学生向け夏期講習」という記事がある(大分市),未着手
C3-062,oita,夢進学塾kanaL,,form,https://form.run/@kanal/,https://yume-kanal-oita.com/,無,有,1,中1～中3の通常指導があり、大分県高校入試情報のブログと内申点計算ツールを提供(大分市),未着手
C3-063,oita,進学予備校ウインロード,,form,https://winroadrikeijyuku.com/?page_id=3598,https://winroadrikeijyuku.com/,無,有,2,「中学生コース詳細」「中学生コース受講料」のページがあり、上野丘・舞鶴・鶴見丘受験をうたう(別府校・大分明野校),未着手
C3-064,oita,東セミ,株式会社熱き情熱コーポレーション,form,https://atsuki.co.jp/contact/,https://tosemi.jp/middle,無,有,22,中学部に「定期テストでよい点を取り高校合格を目指す公立コース」があり、定期試験対策で内申点アップにつなげると記載(大分・宮崎・福岡),未着手
C3-065,oita,個別指導の慶林館,DIC学園グループ,form,https://www.e-kobetu.jp/form_efo/,https://www.e-kobetu.jp/chugaku/index.html,無,有,,中学生向けページに「徹底した入試分析に基づく指導」とある。ただし窓口は「メールでのお申込み」フォームで、一般の問い合わせ用か要確認(大分県内9校),要確認
C3-066,oita,進学教室スタップ(St-up),,form,https://st-up-oita.webnode.jp/ask/,https://st-up-oita.webnode.jp/ask/,有,,,問い合わせページに「「営業的」の問い合わせはご遠慮ください！（返信しません）」の記載あり(大分市),除外
KNGA-001,kanagawa,横浜WIP,株式会社ネクサス,mail,info@y-wip.jp,https://y-wip.jp/company/,無,有,,トップのタイトルに「内申点も受験も万全に」とあり、中学生向け個別指導・少人数制授業のコースがある,未着手
KNGA-002,kanagawa,桐林学園予備校,桐林学園予備校,form,https://torin-gakuen.com/contact.html,https://torin-gakuen.com/contact.html,無,有,,会社概要ページに特色検査対策・公立高校入試学力検査に向けた授業の記載がある(川崎区),Cowork第1便に指示済(未送信)
KNGA-003,kanagawa,BREST/FULLMARKS(ブレストグループ),株式会社ブレストインキュベーション,form,https://juku.brest.co.jp/mailform/,https://juku.brest.co.jp/mailform/,無,有,,中学生(中1〜3)クラスの案内ページがあり、フォームの問い合わせ内容に季節講習の日程が含まれる(都筑区・港北区など),Cowork第1便に指示済(未送信)
KNGA-004,kanagawa,青葉学院,創栄青葉有限会社,form,https://www.aobagakuin.com/contact/,https://www.aobagakuin.com/contact/,無,有,,JR中山駅前の学習塾で、フォームのご希望コースに「中学生」の選択肢がある,Cowork第1便に指示済(未送信)
KNGA-005,kanagawa,横浜チュータリングスクール,株式会社キッズ・ドリーム,form,https://www.y-ts.jp/contact,https://www.y-ts.jp/contact,無,有,2,夏期・冬期・春期講習は任意選択で必要最低限に、と案内している(鶴見区の尻手駅前校・鶴見諏訪坂校),Cowork第1便に指示済(未送信)
KNGA-006,kanagawa,神奈川ゼミナール,,form,http://kana-zemi.com/contact/,http://kana-zemi.com/contact/,無,有,4,「内申点では毎年10UPの生徒がでる」と記載(反町・三ツ沢・西谷・小机の教室),Cowork第1便に指示済(未送信)
KNGA-007,kanagawa,アスク青山アカデミー,,form,https://www.ask-aoyama.com/mail_from.html,https://www.ask-aoyama.com/mail_from.html,無,有,,冬期講習の案内があり、地元中学の中間・期末テスト対策を掲げる(川崎区・鶴見区),Cowork第1便に指示済(未送信)
KNGA-008,kanagawa,進学教室セラビ,,form,https://juku-cestlavie.jimdofree.com/お問い合わせ/,https://juku-cestlavie.jimdofree.com/お問い合わせ/,無,有,,「特色検査のある公立高校を受検希望の方は別途コースあり」と記載(鶴見区生麦)。メールはメール保護で読めないためフォーム,Cowork第1便に指示済(未送信)
KNGA-009,kanagawa,港北学館,,form,http://kohokugakkan.com/お問い合わせメールフォーム/,http://kohokugakkan.com/お問い合わせメールフォーム/,無,有,2,中学部の指導方針ページがあり内申に関する記述が多い個人塾(篠原校・樽町校),Cowork第1便に指示済(未送信)
KNGA-010,kanagawa,陵光ゼミナール,株式会社クラヤ・エデュケーション,form,https://kuraya-edu.co.jp/contact/,https://kuraya-edu.co.jp/contact/,無,有,,「劇的に伸びる内申点」の見出しがある(旭区・鶴ヶ峰駅近く)。フォームの学年選択に中学1〜3年がある,Cowork第1便に指示済(未送信)
